"","Cell_ID","Dom_LC","modeCells","pctMode"
"472","x-99.3827819824219y30.3525924682617",52,84281,87.1
"473","x-99.3827819824219y30.4341716766357",52,83164,86
"474","x-99.3827819824219y30.5158195495605",52,86846,89.8
"475","x-99.3827819824219y30.5975341796875",52,88673,91.7
"476","x-99.3827819824219y30.6793174743652",52,80457,83.2
"477","x-99.3827819824219y30.8430862426758",52,91865,95.3
"478","x-99.3827819824219y30.9250736236572",52,88818,92.1
"479","x-99.3827819824219y31.0071296691895",52,85263,88.4
"480","x-99.3827819824219y31.0892543792725",52,77890,80.5
"481","x-99.3827819824219y31.1714496612549",52,67524,70.1
"482","x-99.3827819824219y31.3360500335693",52,40273,41.6
"483","x-99.3827819824219y31.4184551239014",52,34915,36.2
"484","x-99.3827819824219y31.5009326934814",52,46341,48.1
"485","x-99.3827819824219y31.5834808349609",52,51167,52.9
"486","x-99.3827819824219y31.6661014556885",52,55711,57.6
"487","x-99.3827819824219y31.8315582275391",52,39593,41.1
"488","x-99.3827819824219y31.9143962860107",52,69291,71.7
"489","x-99.3827819824219y31.9973068237305",52,59439,61.5
"490","x-99.3827819824219y32.1633491516113",52,61113,63.4
"491","x-99.289421081543y32.0802917480469",52,51295,53.1
"492","x-99.3827819824219y30.7611675262451",52,86847,89.8
"493","x-99.3827819824219y31.2537136077881",52,78754,81.7
"494","x-99.3827819824219y31.7487945556641",52,55616,57.7
"495","x-99.3827819824219y32.2464828491211",52,54583,56.7
"496","x-99.3827819824219y32.3296890258789",52,68704,71.3
"497","x-99.3827819824219y32.412971496582",52,63288,65.5
"498","x-99.3827819824219y32.4963302612305",52,72081,74.6
"499","x-99.3827819824219y32.5797653198242",52,64638,66.7
"500","x-99.3827819824219y32.663272857666",52,59921,62
"501","x-99.3827819824219y32.7468605041504",52,56248,58.2
"502","x-99.3827819824219y32.8305244445801",71,50023,51.8
"503","x-99.3827819824219y32.9142646789551",52,56438,58.2
"504","x-99.3827819824219y32.9980850219727",52,56192,58.4
"505","x-99.3827819824219y33.0819816589355",52,53384,55.4
"506","x-99.3827819824219y33.165958404541",71,71255,73.8
"507","x-99.3827819824219y33.2500114440918",71,84725,87.7
"508","x-99.3827819824219y33.3341484069824",71,73350,76
"509","x-99.3827819824219y33.4183616638184",71,57235,59.3
"510","x-99.3827819824219y33.5026550292969",82,66240,68.6
"511","x-99.3827819824219y33.587028503418",82,57725,60
"512","x-99.3827819824219y33.6714859008789",82,39319,40.7
"513","x-99.3827819824219y33.7560234069824",71,57635,59.5
"514","x-99.3827819824219y33.8406410217285",52,50006,51.8
"515","x-99.3827819824219y33.9253425598145",52,53366,55.1
"516","x-99.3827819824219y34.0101280212402",82,62002,64.2
"517","x-99.3827819824219y34.0949935913086",82,70416,72.7
"518","x-99.3827819824219y34.1799468994141",82,46668,48.2
"519","x-99.3827819824219y34.2649803161621",82,74447,77.2
"520","x-99.3827819824219y34.3501014709473",82,60939,63.2
"521","x-99.3827819824219y34.4353065490723",52,40143,42.3
"522","x-99.289421081543y26.8246059417725",11,6520,29
"523","x-99.289421081543y26.90354347229",52,31034,36.2
"524","x-99.289421081543y26.9825344085693",52,47229,48.9
"525","x-99.289421081543y27.0615787506104",52,64255,66.5
"526","x-99.289421081543y27.1406784057617",52,62115,64.5
"527","x-99.289421081543y27.2198333740234",52,85568,88.8
"528","x-99.289421081543y27.2990436553955",52,54196,56.1
"529","x-99.289421081543y27.3783073425293",52,79402,82.2
"530","x-99.289421081543y27.4576282501221",52,88916,91.7
"531","x-99.289421081543y27.5370044708252",52,89993,93.7
"532","x-99.289421081543y27.6164379119873",52,91058,94.8
"533","x-99.289421081543y27.6959266662598",52,94343,97.9
"534","x-99.289421081543y27.7754726409912",52,94700,98.3
"535","x-99.289421081543y27.855073928833",52,93113,96.6
"536","x-99.289421081543y27.9347343444824",52,89260,92.6
"537","x-99.289421081543y28.0144519805908",52,89927,93.3
"538","x-99.289421081543y28.0942268371582",52,77786,81
"539","x-99.289421081543y28.1740608215332",52,86060,89.3
"540","x-99.289421081543y28.2539520263672",52,68014,70.3
"541","x-99.289421081543y28.3339023590088",52,74057,76.8
"542","x-99.289421081543y28.413911819458",52,54053,56.1
"543","x-99.289421081543y28.4939804077148",71,57002,59.1
"544","x-99.289421081543y28.5741100311279",52,50164,52
"545","x-99.289421081543y28.654296875",82,32528,33.7
"546","x-99.289421081543y28.7345447540283",82,36864,38.2
"547","x-99.289421081543y28.8148536682129",52,65735,68.4
"548","x-99.289421081543y28.8952236175537",52,90995,94.4
"549","x-99.289421081543y28.9756526947021",52,65432,67.9
"550","x-99.289421081543y29.0561447143555",52,84268,87.4
"551","x-99.289421081543y29.136697769165",52,91972,95.1
"552","x-99.289421081543y29.2173118591309",52,82467,85.5
"553","x-99.289421081543y29.2979888916016",52,61486,63.8
"554","x-99.289421081543y29.3787288665771",52,52190,54.3
"555","x-99.289421081543y29.4595317840576",52,47101,48.9
"556","x-99.289421081543y29.540397644043",52,48593,50.2
"557","x-99.289421081543y29.6213264465332",52,51226,53
"558","x-99.289421081543y29.7023181915283",52,53559,55.6
"559","x-99.289421081543y29.783374786377",52,52658,54.6
"560","x-99.289421081543y29.8644962310791",52,49583,51.4
"561","x-99.289421081543y29.9456825256348",42,49770,51.5
"562","x-99.289421081543y30.0269336700439",52,44827,46.5
"563","x-99.289421081543y30.1082496643066",52,47779,49.6
"564","x-99.289421081543y30.1896305084229",52,72477,75.4
"565","x-99.289421081543y30.2710781097412",52,88035,91.3
"566","x-99.289421081543y30.3525924682617",52,90253,93.6
"567","x-99.289421081543y30.4341716766357",52,91364,95.1
"568","x-99.289421081543y30.5158195495605",52,90047,93.1
"569","x-99.289421081543y30.5975341796875",52,86026,89.2
"570","x-99.289421081543y30.6793174743652",52,80488,83.8
"571","x-99.289421081543y30.8430862426758",52,91726,95.2
"572","x-99.289421081543y30.9250736236572",52,79361,82.3
"573","x-99.289421081543y31.0071296691895",52,78801,81.5
"574","x-99.289421081543y31.0892543792725",52,76669,79.5
"575","x-99.289421081543y31.1714496612549",52,77576,80.5
"576","x-99.289421081543y31.3360500335693",52,70986,73.9
"577","x-99.289421081543y31.4184551239014",52,34562,35.9
"578","x-99.289421081543y31.5009326934814",52,45356,47.1
"579","x-99.289421081543y31.5834808349609",52,50631,52.5
"580","x-99.289421081543y31.6661014556885",52,51005,52.9
"581","x-99.289421081543y31.8315582275391",52,48361,50.2
"582","x-99.289421081543y31.9143962860107",52,55406,57.3
"583","x-99.289421081543y31.9973068237305",52,58388,60.6
"584","x-99.289421081543y32.1633491516113",52,43777,45.4
"585","x-99.1960601806641y32.0802917480469",52,42387,44
"586","x-99.289421081543y30.7611675262451",52,88699,92
"587","x-99.289421081543y31.2537136077881",52,86664,89.9
"588","x-99.289421081543y31.7487945556641",52,45599,47.3
"589","x-99.289421081543y32.2464828491211",52,40315,41.8
"590","x-99.289421081543y32.3296890258789",52,54697,56.8
"591","x-99.289421081543y32.412971496582",52,62286,64.5
"592","x-99.289421081543y32.4963302612305",52,68783,71.4
"593","x-99.289421081543y32.5797653198242",52,48939,50.8
"594","x-99.289421081543y32.663272857666",52,45681,47.3
"595","x-99.289421081543y32.7468605041504",71,45967,47.7
"596","x-99.289421081543y32.8305244445801",71,54117,56.2
"597","x-99.289421081543y32.9142646789551",71,54389,56.5
"598","x-99.289421081543y32.9980850219727",71,53009,55.1
"599","x-99.289421081543y33.0819816589355",71,54014,55.9
"600","x-99.289421081543y33.165958404541",71,53908,55.6
"601","x-99.289421081543y33.2500114440918",71,75771,78.7
"602","x-99.289421081543y33.3341484069824",71,79534,82.4
"603","x-99.289421081543y33.4183616638184",71,72713,75.1
"604","x-99.289421081543y33.5026550292969",71,43857,45.4
"605","x-99.289421081543y33.587028503418",82,58077,60.2
"606","x-99.289421081543y33.6714859008789",71,30548,31.6
"607","x-99.289421081543y33.7560234069824",71,35732,37.1
"608","x-99.289421081543y33.8406410217285",71,52762,54.8
"609","x-99.289421081543y33.9253425598145",71,53393,55.3
"610","x-99.289421081543y34.0101280212402",71,51512,53.5
"611","x-99.289421081543y34.0949935913086",82,57846,59.9
"612","x-99.289421081543y34.1799468994141",82,41877,43.5
"613","x-99.289421081543y34.2649803161621",82,69431,72
"614","x-99.289421081543y34.3501014709473",82,46616,48.3
"615","x-99.289421081543y34.4353065490723",82,49163,52.6
"616","x-99.1960601806641y26.5093955993652",52,2768,59.8
"617","x-99.1960601806641y26.5881175994873",11,14305,56.5
"618","x-99.1960601806641y26.6668949127197",11,29253,55.6
"619","x-99.1960601806641y26.7457237243652",52,31266,38.7
"620","x-99.1960601806641y26.8246059417725",71,43700,45.4
"621","x-99.1960601806641y26.90354347229",52,52041,54
"622","x-99.1960601806641y26.9825344085693",71,46995,48.8
"623","x-99.1960601806641y27.0615787506104",52,51039,53.2
"624","x-99.1960601806641y27.1406784057617",52,57910,60.1
"625","x-99.1960601806641y27.2198333740234",52,80969,84.3
"626","x-99.1960601806641y27.2990436553955",52,78204,81.4
"627","x-99.1960601806641y27.3783073425293",52,82403,85.8
"628","x-99.1960601806641y27.4576282501221",52,73307,76.3
"629","x-99.1960601806641y27.5370044708252",52,81540,84.9
"630","x-99.1960601806641y27.6164379119873",52,87102,90.1
"631","x-99.1960601806641y27.6959266662598",52,92558,96.1
"632","x-99.1960601806641y27.7754726409912",52,94951,98.9
"633","x-99.1960601806641y27.855073928833",52,94935,98.5
"634","x-99.1960601806641y27.9347343444824",52,86634,89.9
"635","x-99.1960601806641y28.0144519805908",52,81472,84.5
"636","x-99.1960601806641y28.0942268371582",52,86375,89.6
"637","x-99.1960601806641y28.1740608215332",52,87662,91
"638","x-99.1960601806641y28.2539520263672",52,84521,87.7
"639","x-99.1960601806641y28.3339023590088",52,80526,83.8
"640","x-99.1960601806641y28.413911819458",52,71405,74.3
"641","x-99.1960601806641y28.4939804077148",52,76747,79.9
"642","x-99.1960601806641y28.5741100311279",52,48914,50.9
"643","x-99.1960601806641y28.654296875",52,35116,36.5
"644","x-99.1960601806641y28.7345447540283",82,36877,38.4
"645","x-99.1960601806641y28.8148536682129",52,56341,58.4
"646","x-99.1960601806641y28.8952236175537",52,56933,59.3
"647","x-99.1960601806641y28.9756526947021",52,55754,57.8
"648","x-99.1960601806641y29.0561447143555",52,85544,88.7
"649","x-99.1960601806641y29.136697769165",52,79247,82.5
"650","x-99.1960601806641y29.2173118591309",52,74716,77.8
"651","x-99.1960601806641y29.2979888916016",52,43184,44.9
"652","x-99.1960601806641y29.3787288665771",52,37016,38.5
"653","x-99.1960601806641y29.4595317840576",52,43585,45.4
"654","x-99.1960601806641y29.540397644043",42,46643,48.4
"655","x-99.1960601806641y29.6213264465332",42,48225,50.2
"656","x-99.1960601806641y29.7023181915283",52,56306,58.4
"657","x-99.1960601806641y29.783374786377",52,66489,69.2
"658","x-99.1960601806641y29.8644962310791",52,46901,48.6
"659","x-99.1960601806641y29.9456825256348",52,54765,57
"660","x-99.1960601806641y30.0269336700439",52,39658,41.3
"661","x-99.1960601806641y30.1082496643066",52,38308,39.9
"662","x-99.1960601806641y30.1896305084229",52,63779,66.4
"663","x-99.1960601806641y30.2710781097412",52,83832,87.2
"664","x-99.1960601806641y30.3525924682617",52,85970,89.5
"665","x-99.1960601806641y30.4341716766357",52,85454,88.9
"666","x-99.1960601806641y30.5158195495605",52,87275,90.8
"667","x-99.1960601806641y30.5975341796875",52,85347,88.8
"668","x-99.1960601806641y30.6793174743652",52,83161,86.5
"669","x-99.1960601806641y30.8430862426758",52,89151,92.5
"670","x-99.1960601806641y30.9250736236572",52,88179,91.8
"671","x-99.1960601806641y31.0071296691895",52,74517,77.3
"672","x-99.1960601806641y31.0892543792725",52,78271,81.5
"673","x-99.1960601806641y31.1714496612549",52,83118,86.2
"674","x-99.1960601806641y31.3360500335693",52,76866,80
"675","x-99.1960601806641y31.4184551239014",52,62086,64.4
"676","x-99.1960601806641y31.5009326934814",52,59921,62.4
"677","x-99.1960601806641y31.5834808349609",52,63833,66.2
"678","x-99.1960601806641y31.6661014556885",52,49865,51.7
"679","x-99.1960601806641y31.8315582275391",52,52403,54.6
"680","x-99.1960601806641y31.9143962860107",52,57082,59.4
"681","x-99.1960601806641y31.9973068237305",52,58197,60.6
"682","x-99.1960601806641y32.1633491516113",52,36077,37.6
"683","x-99.1026992797852y32.0802917480469",52,46598,48.5
"684","x-99.1960601806641y30.7611675262451",52,81761,84.8
"685","x-99.1960601806641y31.2537136077881",52,74289,77.3
"686","x-99.1960601806641y31.7487945556641",52,44906,46.6
"687","x-99.1960601806641y32.2464828491211",52,35837,37.2
"688","x-99.1960601806641y32.3296890258789",52,54738,56.8
"689","x-99.1960601806641y32.412971496582",52,62019,64.4
"690","x-99.1960601806641y32.4963302612305",52,44543,46.4
"691","x-99.1960601806641y32.5797653198242",71,42722,44.5
"692","x-99.1960601806641y32.663272857666",71,69150,71.8
"693","x-99.1960601806641y32.7468605041504",71,67262,69.8
"694","x-99.1960601806641y32.8305244445801",71,75930,78.8
"695","x-99.1960601806641y32.9142646789551",71,73059,75.9
"696","x-99.1960601806641y32.9980850219727",71,69050,71.9
"697","x-99.1960601806641y33.0819816589355",71,51396,53.4
"698","x-99.1960601806641y33.165958404541",71,49571,51.3
"699","x-99.1960601806641y33.2500114440918",71,75283,78.5
"700","x-99.1960601806641y33.3341484069824",71,80285,83.7
"701","x-99.1960601806641y33.4183616638184",71,69520,72.2
"702","x-99.1960601806641y33.5026550292969",71,46466,48.3
"703","x-99.1960601806641y33.587028503418",82,42095,43.6
"704","x-99.1960601806641y33.6714859008789",71,57715,60
"705","x-99.1960601806641y33.7560234069824",11,43247,45.1
"706","x-99.1960601806641y33.8406410217285",71,54560,56.5
"707","x-99.1960601806641y33.9253425598145",71,61609,64
"708","x-99.1960601806641y34.0101280212402",71,59170,61.5
"709","x-99.1960601806641y34.0949935913086",82,52886,55
"710","x-99.1960601806641y34.1799468994141",82,51045,53.1
"711","x-99.1960601806641y34.2649803161621",71,42821,45.3
"712","x-99.1960601806641y34.3501014709473",82,40239,43.1
"713","x-99.1026992797852y26.4307250976562",52,17063,41.3
"714","x-99.1026992797852y26.5093955993652",52,37924,59.6
"715","x-99.1026992797852y26.5881175994873",52,50078,52
"716","x-99.1026992797852y26.6668949127197",52,42070,43.8
"717","x-99.1026992797852y26.7457237243652",71,35458,36.9
"718","x-99.1026992797852y26.8246059417725",52,52411,54.8
"719","x-99.1026992797852y26.90354347229",52,63793,66.2
"720","x-99.1026992797852y26.9825344085693",52,45804,47.7
"721","x-99.1026992797852y27.0615787506104",52,55048,57.5
"722","x-99.1026992797852y27.1406784057617",52,86499,90.1
"723","x-99.1026992797852y27.2198333740234",52,82597,86
"724","x-99.1026992797852y27.2990436553955",52,88347,92
"725","x-99.1026992797852y27.3783073425293",52,90894,94.7
"726","x-99.1026992797852y27.4576282501221",52,86525,90.1
"727","x-99.1026992797852y27.5370044708252",52,76389,79.3
"728","x-99.1026992797852y27.6164379119873",52,77065,80.2
"729","x-99.1026992797852y27.6959266662598",52,72253,75.2
"730","x-99.1026992797852y27.7754726409912",52,91433,95.2
"731","x-99.1026992797852y27.855073928833",52,88929,92.6
"732","x-99.1026992797852y27.9347343444824",52,78266,81.5
"733","x-99.1026992797852y28.0144519805908",52,79297,82.8
"734","x-99.1026992797852y28.0942268371582",52,83254,86.4
"735","x-99.1026992797852y28.1740608215332",52,84973,88.5
"736","x-99.1026992797852y28.2539520263672",52,75848,79.2
"737","x-99.1026992797852y28.3339023590088",52,71483,74.2
"738","x-99.1026992797852y28.413911819458",52,89141,92.8
"739","x-99.1026992797852y28.4939804077148",52,88280,91.9
"740","x-99.1026992797852y28.5741100311279",52,72984,76.2
"741","x-99.1026992797852y28.654296875",52,62020,64.5
"742","x-99.1026992797852y28.7345447540283",52,44745,46.7
"743","x-99.1026992797852y28.8148536682129",82,57819,60.2
"744","x-99.1026992797852y28.8952236175537",82,38085,39.8
"745","x-99.1026992797852y28.9756526947021",52,82686,86
"746","x-99.1026992797852y29.0561447143555",52,76254,79.4
"747","x-99.1026992797852y29.136697769165",52,79082,82.6
"748","x-99.1026992797852y29.2173118591309",52,71558,74.2
"749","x-99.1026992797852y29.2979888916016",52,52104,54.2
"750","x-99.1026992797852y29.3787288665771",52,41014,42.7
"751","x-99.1026992797852y29.4595317840576",52,44692,46.5
"752","x-99.1026992797852y29.540397644043",42,43049,44.8
"753","x-99.1026992797852y29.6213264465332",52,49042,51
"754","x-99.1026992797852y29.7023181915283",52,54961,57.2
"755","x-99.1026992797852y29.783374786377",52,67191,70.1
"756","x-99.1026992797852y29.8644962310791",52,59345,61.8
"757","x-99.1026992797852y29.9456825256348",52,63682,66.5
"758","x-99.1026992797852y30.0269336700439",52,41804,43.5
"759","x-99.1026992797852y30.1082496643066",52,53811,55.8
"760","x-99.1026992797852y30.1896305084229",52,76273,79.4
"761","x-99.1026992797852y30.2710781097412",52,77947,81.1
"762","x-99.1026992797852y30.4341716766357",52,75370,78.4
"763","x-99.1026992797852y30.5158195495605",52,73304,76.3
"764","x-99.1026992797852y30.6793174743652",52,80747,83.8
"765","x-99.1026992797852y30.7611675262451",52,89185,92.8
"766","x-99.1026992797852y30.8430862426758",52,88642,92.3
"767","x-99.1026992797852y30.9250736236572",52,82613,86.3
"768","x-99.1026992797852y31.0892543792725",52,80456,83.7
"769","x-99.1026992797852y31.1714496612549",52,80238,83.5
"770","x-99.1026992797852y31.2537136077881",52,77918,81.1
"771","x-99.1026992797852y31.4184551239014",52,51877,54
"772","x-99.1026992797852y31.5009326934814",52,58587,60.8
"773","x-99.1026992797852y31.5834808349609",52,70144,72.8
"774","x-99.1026992797852y31.6661014556885",52,69260,72.3
"775","x-99.1026992797852y31.8315582275391",52,49999,52.1
"776","x-99.1026992797852y31.9973068237305",52,57629,60
"777","x-99.1026992797852y32.1633491516113",52,33010,34.4
"778","x-99.0093383789062y32.0802917480469",52,31340,32.7
"779","x-99.1026992797852y30.3525924682617",52,88917,92.2
"780","x-99.1026992797852y30.5975341796875",52,81760,85.1
"781","x-99.1026992797852y31.0071296691895",52,51094,53.2
"782","x-99.1026992797852y31.3360500335693",52,73176,76.2
"783","x-99.1026992797852y31.7487945556641",52,49547,51.6
"784","x-99.1026992797852y31.9143962860107",52,58647,60.9
