"","Cell_ID","Pixel_Count"
"13865","x-97.235481262207y30.0269336700439",1
"13866","x-97.235481262207y30.1082496643066",1
"13867","x-97.235481262207y30.1896305084229",1
"13868","x-97.235481262207y30.2710781097412",1
"13869","x-97.235481262207y30.3525924682617",1
"13870","x-97.235481262207y30.4341716766357",2
"13871","x-97.235481262207y30.5158195495605",2
"13872","x-97.235481262207y30.5975341796875",2
"13873","x-97.235481262207y30.6793174743652",1
"13874","x-97.235481262207y30.7611675262451",1
"13875","x-97.235481262207y30.8430862426758",1
"13876","x-97.235481262207y30.9250736236572",2
"13877","x-97.235481262207y31.0071296691895",2
"13878","x-97.235481262207y31.0892543792725",2
"13879","x-97.235481262207y31.1714496612549",1
"13880","x-97.235481262207y31.2537136077881",2
"13881","x-97.235481262207y31.3360500335693",1
"13882","x-97.235481262207y31.4184551239014",1
"13883","x-97.235481262207y31.5009326934814",1
"13884","x-97.235481262207y31.5834808349609",2
"13885","x-97.235481262207y31.6661014556885",2
"13886","x-97.235481262207y31.7487945556641",2
"13887","x-97.235481262207y31.8315582275391",1
"13888","x-97.235481262207y31.9143962860107",1
"13889","x-97.235481262207y31.9973068237305",1
"13890","x-97.235481262207y32.0802917480469",1
"13891","x-97.235481262207y32.1633491516113",1
"13892","x-97.235481262207y32.2464828491211",2
"13893","x-97.235481262207y32.3296890258789",1
"13894","x-97.235481262207y32.412971496582",2
"13895","x-97.235481262207y32.4963302612305",1
"13896","x-97.235481262207y32.5797653198242",1
"13897","x-97.235481262207y32.663272857666",2
"13898","x-97.235481262207y32.7468605041504",2
"13899","x-97.235481262207y32.8305244445801",2
"13900","x-97.235481262207y32.9142646789551",2
"13901","x-97.235481262207y32.9980850219727",2
"13902","x-97.235481262207y33.0819816589355",2
"13903","x-97.235481262207y33.165958404541",1
"13904","x-97.235481262207y33.2500114440918",2
"13905","x-97.235481262207y33.3341484069824",2
"13906","x-97.235481262207y33.4183616638184",2
"13907","x-97.235481262207y33.5026550292969",3
"13908","x-97.235481262207y33.587028503418",3
"13909","x-97.235481262207y33.6714859008789",3
"13910","x-97.235481262207y33.7560234069824",1
"13911","x-97.235481262207y33.8406410217285",1
"13912","x-97.235481262207y33.9253425598145",1
"13913","x-97.3288421630859y26.8246059417725",1
"13914","x-97.3288421630859y26.90354347229",2
"13915","x-97.3288421630859y26.9825344085693",2
"13916","x-97.3288421630859y27.1406784057617",2
"13917","x-97.3288421630859y27.2198333740234",2
"13918","x-97.3288421630859y27.2990436553955",2
"13919","x-97.3288421630859y27.3783073425293",2
"13920","x-97.3288421630859y27.4576282501221",2
"13921","x-97.3288421630859y27.5370044708252",2
"13922","x-97.3288421630859y27.6164379119873",2
"13923","x-97.3288421630859y27.6959266662598",2
"13924","x-97.3288421630859y27.7754726409912",1
"13925","x-97.3288421630859y27.855073928833",1
"13926","x-97.3288421630859y27.9347343444824",1
"13927","x-97.3288421630859y28.0144519805908",1
"13928","x-97.3288421630859y28.0942268371582",1
"13929","x-97.3288421630859y28.1740608215332",1
"13930","x-97.3288421630859y28.2539520263672",1
"13931","x-97.3288421630859y28.3339023590088",1
"13932","x-97.3288421630859y28.413911819458",1
"13933","x-97.3288421630859y28.4939804077148",1
"13934","x-97.3288421630859y28.5741100311279",1
"13935","x-97.3288421630859y28.654296875",1
"13936","x-97.3288421630859y28.7345447540283",2
"13937","x-97.3288421630859y28.8148536682129",2
"13938","x-97.3288421630859y28.8952236175537",2
"13939","x-97.3288421630859y28.9756526947021",2
"13940","x-97.3288421630859y29.0561447143555",2
"13941","x-97.3288421630859y29.136697769165",1
"13942","x-97.3288421630859y29.2173118591309",1
"13943","x-97.3288421630859y29.2979888916016",1
"13944","x-97.3288421630859y29.3787288665771",1
"13945","x-97.3288421630859y29.4595317840576",1
"13946","x-97.3288421630859y29.540397644043",1
"13947","x-97.3288421630859y29.6213264465332",1
"13948","x-97.3288421630859y29.7023181915283",1
"13949","x-97.3288421630859y29.783374786377",3
"13950","x-97.3288421630859y29.8644962310791",2
"13951","x-97.3288421630859y29.9456825256348",1
"13952","x-97.3288421630859y30.0269336700439",1
"13953","x-97.3288421630859y30.1082496643066",1
"13954","x-97.3288421630859y30.1896305084229",1
"13955","x-97.3288421630859y30.2710781097412",1
"13956","x-97.3288421630859y30.3525924682617",1
"13957","x-97.3288421630859y30.4341716766357",2
"13958","x-97.3288421630859y30.5158195495605",2
"13959","x-97.3288421630859y30.5975341796875",2
"13960","x-97.3288421630859y30.6793174743652",1
"13961","x-97.3288421630859y30.7611675262451",1
"13962","x-97.3288421630859y30.8430862426758",1
"13963","x-97.3288421630859y30.9250736236572",2
"13964","x-97.3288421630859y31.0071296691895",2
"13965","x-97.3288421630859y31.0892543792725",2
"13966","x-97.3288421630859y31.1714496612549",1
"13967","x-97.3288421630859y31.2537136077881",2
"13968","x-97.3288421630859y31.3360500335693",1
"13969","x-97.3288421630859y31.4184551239014",1
"13970","x-97.3288421630859y31.5009326934814",1
"13971","x-97.3288421630859y31.5834808349609",2
"13972","x-97.3288421630859y31.6661014556885",2
"13973","x-97.3288421630859y31.7487945556641",2
"13974","x-97.3288421630859y31.8315582275391",2
"13975","x-97.3288421630859y31.9143962860107",1
"13976","x-97.3288421630859y31.9973068237305",1
"13977","x-97.3288421630859y32.0802917480469",1
"13978","x-97.3288421630859y32.1633491516113",2
"13979","x-97.3288421630859y32.2464828491211",2
"13980","x-97.3288421630859y32.3296890258789",1
"13981","x-97.3288421630859y32.412971496582",1
"13982","x-97.3288421630859y32.4963302612305",1
"13983","x-97.3288421630859y32.5797653198242",1
"13984","x-97.3288421630859y32.663272857666",2
"13985","x-97.3288421630859y32.7468605041504",2
"13986","x-97.3288421630859y32.8305244445801",3
"13987","x-97.3288421630859y32.9142646789551",2
"13988","x-97.3288421630859y32.9980850219727",2
"13989","x-97.3288421630859y33.0819816589355",2
"13990","x-97.3288421630859y33.165958404541",2
"13991","x-97.3288421630859y33.2500114440918",2
"13992","x-97.3288421630859y33.3341484069824",2
"13993","x-97.3288421630859y33.4183616638184",2
"13994","x-97.3288421630859y33.5026550292969",3
"13995","x-97.3288421630859y33.587028503418",3
"13996","x-97.3288421630859y33.6714859008789",3
"13997","x-97.3288421630859y33.7560234069824",1
"13998","x-97.3288421630859y33.8406410217285",1
"13999","x-97.4222030639648y25.8814888000488",1
"14000","x-97.4222030639648y25.9597969055176",1
"14001","x-97.4222030639648y26.8246059417725",1
"14002","x-97.4222030639648y26.90354347229",2
"14003","x-97.4222030639648y26.9825344085693",2
"14004","x-97.4222030639648y27.0615787506104",2
"14005","x-97.4222030639648y27.1406784057617",2
"14006","x-97.4222030639648y27.2198333740234",2
"14007","x-97.4222030639648y27.2990436553955",2
"14008","x-97.4222030639648y27.3783073425293",2
"14009","x-97.4222030639648y27.4576282501221",2
"14010","x-97.4222030639648y27.5370044708252",2
"14011","x-97.4222030639648y27.6164379119873",2
"14012","x-97.4222030639648y27.6959266662598",1
"14013","x-97.4222030639648y27.7754726409912",1
"14014","x-97.4222030639648y27.855073928833",1
"14015","x-97.4222030639648y27.9347343444824",1
"14016","x-97.4222030639648y28.0144519805908",1
"14017","x-97.4222030639648y28.0942268371582",1
"14018","x-97.4222030639648y28.1740608215332",1
"14019","x-97.4222030639648y28.2539520263672",1
"14020","x-97.4222030639648y28.3339023590088",1
"14021","x-97.4222030639648y28.413911819458",1
"14022","x-97.4222030639648y28.4939804077148",1
"14023","x-97.4222030639648y28.5741100311279",1
"14024","x-97.4222030639648y28.654296875",1
"14025","x-97.4222030639648y28.7345447540283",2
"14026","x-97.4222030639648y28.8148536682129",2
"14027","x-97.4222030639648y28.8952236175537",2
"14028","x-97.4222030639648y28.9756526947021",2
"14029","x-97.4222030639648y29.0561447143555",2
"14030","x-97.4222030639648y29.136697769165",1
"14031","x-97.4222030639648y29.2979888916016",1
"14032","x-97.4222030639648y29.3787288665771",1
"14033","x-97.4222030639648y29.4595317840576",2
"14034","x-97.4222030639648y29.540397644043",2
"14035","x-97.4222030639648y29.6213264465332",2
"14036","x-97.4222030639648y29.7023181915283",2
"14037","x-97.4222030639648y29.783374786377",2
"14038","x-97.4222030639648y29.8644962310791",2
"14039","x-97.4222030639648y29.9456825256348",1
"14040","x-97.4222030639648y30.0269336700439",1
"14041","x-97.4222030639648y30.1082496643066",1
"14042","x-97.4222030639648y30.1896305084229",1
"14043","x-97.4222030639648y30.2710781097412",1
"14044","x-97.4222030639648y30.3525924682617",1
"14045","x-97.4222030639648y30.4341716766357",2
"14046","x-97.4222030639648y30.5158195495605",2
"14047","x-97.4222030639648y30.5975341796875",2
"14048","x-97.4222030639648y30.6793174743652",1
"14049","x-97.4222030639648y30.7611675262451",1
"14050","x-97.4222030639648y30.8430862426758",1
"14051","x-97.4222030639648y30.9250736236572",2
"14052","x-97.4222030639648y31.0071296691895",2
"14053","x-97.4222030639648y31.0892543792725",2
"14054","x-97.4222030639648y31.1714496612549",2
"14055","x-97.4222030639648y31.2537136077881",1
"14056","x-97.4222030639648y31.3360500335693",1
"14057","x-97.4222030639648y31.4184551239014",1
"14058","x-97.4222030639648y31.5009326934814",1
"14059","x-97.4222030639648y31.5834808349609",1
"14060","x-97.4222030639648y31.6661014556885",1
"14061","x-97.4222030639648y31.7487945556641",1
"14062","x-97.4222030639648y31.8315582275391",2
"14063","x-97.4222030639648y31.9143962860107",1
"14064","x-97.4222030639648y31.9973068237305",1
"14065","x-97.4222030639648y32.0802917480469",1
"14066","x-97.4222030639648y32.1633491516113",2
"14067","x-97.4222030639648y32.2464828491211",2
"14068","x-97.4222030639648y32.3296890258789",1
"14069","x-97.4222030639648y32.412971496582",1
"14070","x-97.4222030639648y32.4963302612305",1
"14071","x-97.4222030639648y32.5797653198242",1
"14072","x-97.4222030639648y32.663272857666",2
"14073","x-97.4222030639648y32.7468605041504",2
"14074","x-97.4222030639648y32.8305244445801",2
"14075","x-97.4222030639648y32.9142646789551",2
"14076","x-97.4222030639648y32.9980850219727",2
"14077","x-97.4222030639648y33.0819816589355",2
"14078","x-97.4222030639648y33.165958404541",2
"14079","x-97.4222030639648y33.2500114440918",2
"14080","x-97.4222030639648y33.3341484069824",2
"14081","x-97.4222030639648y33.4183616638184",2
"14082","x-97.4222030639648y33.5026550292969",2
"14083","x-97.4222030639648y33.587028503418",2
"14084","x-97.4222030639648y33.6714859008789",2
"14085","x-97.4222030639648y33.7560234069824",2
"14086","x-97.4222030639648y33.8406410217285",2
"14087","x-97.4222030639648y33.9253425598145",1
"14088","x-97.5155639648438y26.0381565093994",1
"14089","x-97.5155639648438y26.5881175994873",1
"14090","x-97.5155639648438y26.90354347229",1
"14091","x-97.5155639648438y26.9825344085693",2
"14092","x-97.5155639648438y27.0615787506104",2
"14093","x-97.5155639648438y27.1406784057617",2
"14094","x-97.5155639648438y27.2198333740234",2
"14095","x-97.5155639648438y27.2990436553955",2
"14096","x-97.5155639648438y27.3783073425293",2
"14097","x-97.5155639648438y27.4576282501221",2
"14098","x-97.5155639648438y27.5370044708252",2
"14099","x-97.5155639648438y27.6164379119873",2
"14100","x-97.5155639648438y27.6959266662598",1
"14101","x-97.5155639648438y27.9347343444824",1
"14102","x-97.5155639648438y28.0144519805908",2
"14103","x-97.5155639648438y28.0942268371582",1
"14104","x-97.5155639648438y28.1740608215332",1
"14105","x-97.5155639648438y28.2539520263672",1
"14106","x-97.5155639648438y28.3339023590088",1
"14107","x-97.5155639648438y28.413911819458",1
"14108","x-97.5155639648438y28.4939804077148",1
"14109","x-97.5155639648438y28.5741100311279",1
"14110","x-97.5155639648438y28.654296875",2
"14111","x-97.5155639648438y28.7345447540283",2
"14112","x-97.5155639648438y28.8148536682129",2
"14113","x-97.5155639648438y28.8952236175537",2
"14114","x-97.5155639648438y28.9756526947021",2
"14115","x-97.5155639648438y29.0561447143555",2
"14116","x-97.5155639648438y29.136697769165",1
"14117","x-97.5155639648438y29.3787288665771",1
"14118","x-97.5155639648438y29.4595317840576",2
"14119","x-97.5155639648438y29.540397644043",1
"14120","x-97.5155639648438y29.6213264465332",1
"14121","x-97.5155639648438y29.7023181915283",1
"14122","x-97.5155639648438y29.783374786377",1
"14123","x-97.5155639648438y29.8644962310791",1
"14124","x-97.5155639648438y29.9456825256348",1
"14125","x-97.5155639648438y30.0269336700439",1
"14126","x-97.5155639648438y30.1082496643066",1
"14127","x-97.5155639648438y30.1896305084229",1
"14128","x-97.5155639648438y30.2710781097412",1
"14129","x-97.5155639648438y30.3525924682617",1
"14130","x-97.5155639648438y30.4341716766357",1
"14131","x-97.5155639648438y30.5158195495605",1
"14132","x-97.5155639648438y30.5975341796875",1
"14133","x-97.5155639648438y30.6793174743652",1
"14134","x-97.5155639648438y30.7611675262451",1
"14135","x-97.5155639648438y30.8430862426758",2
"14136","x-97.5155639648438y30.9250736236572",2
"14137","x-97.5155639648438y31.0071296691895",2
"14138","x-97.5155639648438y31.0892543792725",2
"14139","x-97.5155639648438y31.1714496612549",2
"14140","x-97.5155639648438y31.2537136077881",1
"14141","x-97.5155639648438y31.3360500335693",1
"14142","x-97.5155639648438y31.4184551239014",1
"14143","x-97.5155639648438y31.5009326934814",1
"14144","x-97.5155639648438y31.5834808349609",1
"14145","x-97.5155639648438y31.6661014556885",1
"14146","x-97.5155639648438y31.7487945556641",2
"14147","x-97.5155639648438y31.8315582275391",2
"14148","x-97.5155639648438y31.9143962860107",1
"14149","x-97.5155639648438y31.9973068237305",1
"14150","x-97.5155639648438y32.0802917480469",2
"14151","x-97.5155639648438y32.1633491516113",2
"14152","x-97.5155639648438y32.2464828491211",1
"14153","x-97.5155639648438y32.3296890258789",1
"14154","x-97.5155639648438y32.412971496582",1
"14155","x-97.5155639648438y32.4963302612305",1
"14156","x-97.5155639648438y32.5797653198242",2
"14157","x-97.5155639648438y32.663272857666",2
"14158","x-97.5155639648438y32.7468605041504",2
"14159","x-97.5155639648438y32.8305244445801",2
"14160","x-97.5155639648438y32.9142646789551",3
"14161","x-97.5155639648438y32.9980850219727",2
"14162","x-97.5155639648438y33.0819816589355",2
"14163","x-97.5155639648438y33.165958404541",2
"14164","x-97.5155639648438y33.2500114440918",2
"14165","x-97.5155639648438y33.3341484069824",2
"14166","x-97.5155639648438y33.4183616638184",2
"14167","x-97.5155639648438y33.5026550292969",2
"14168","x-97.5155639648438y33.587028503418",2
"14169","x-97.5155639648438y33.6714859008789",2
"14170","x-97.5155639648438y33.7560234069824",2
"14171","x-97.5155639648438y33.8406410217285",1
"14172","x-97.5155639648438y33.9253425598145",1
"14173","x-97.6089248657227y25.9597969055176",1
"14174","x-97.6089248657227y26.0381565093994",1
"14175","x-97.6089248657227y26.5881175994873",1
"14176","x-97.6089248657227y26.6668949127197",1
"14177","x-97.6089248657227y26.7457237243652",1
"14178","x-97.6089248657227y26.8246059417725",1
"14179","x-97.6089248657227y26.90354347229",1
"14180","x-97.6089248657227y26.9825344085693",1
"14181","x-97.6089248657227y27.0615787506104",2
"14182","x-97.6089248657227y27.1406784057617",2
"14183","x-97.6089248657227y27.2198333740234",2
"14184","x-97.6089248657227y27.2990436553955",2
"14185","x-97.6089248657227y27.3783073425293",2
"14186","x-97.6089248657227y27.4576282501221",2
"14187","x-97.6089248657227y27.5370044708252",1
"14188","x-97.6089248657227y27.6164379119873",2
"14189","x-97.6089248657227y27.6959266662598",1
"14190","x-97.6089248657227y27.855073928833",1
"14191","x-97.6089248657227y27.9347343444824",1
"14192","x-97.6089248657227y28.0144519805908",1
"14193","x-97.6089248657227y28.0942268371582",1
"14194","x-97.6089248657227y28.1740608215332",1
"14195","x-97.6089248657227y28.2539520263672",1
"14196","x-97.6089248657227y28.3339023590088",1
"14197","x-97.6089248657227y28.413911819458",1
"14198","x-97.6089248657227y28.4939804077148",1
"14199","x-97.6089248657227y28.5741100311279",1
"14200","x-97.6089248657227y28.654296875",1
"14201","x-97.6089248657227y28.7345447540283",2
"14202","x-97.6089248657227y28.8148536682129",2
"14203","x-97.6089248657227y28.8952236175537",2
"14204","x-97.6089248657227y28.9756526947021",1
"14205","x-97.6089248657227y29.0561447143555",1
"14206","x-97.6089248657227y29.136697769165",2
"14207","x-97.6089248657227y29.2173118591309",1
"14208","x-97.6089248657227y29.2979888916016",1
"14209","x-97.6089248657227y29.3787288665771",1
"14210","x-97.6089248657227y29.4595317840576",2
"14211","x-97.6089248657227y29.540397644043",1
"14212","x-97.6089248657227y29.7023181915283",1
"14213","x-97.6089248657227y29.783374786377",1
"14214","x-97.6089248657227y29.8644962310791",1
"14215","x-97.6089248657227y30.0269336700439",1
"14216","x-97.6089248657227y30.1082496643066",1
"14217","x-97.6089248657227y30.1896305084229",1
"14218","x-97.6089248657227y30.2710781097412",1
"14219","x-97.6089248657227y30.3525924682617",1
"14220","x-97.6089248657227y30.4341716766357",1
"14221","x-97.6089248657227y30.5158195495605",1
"14222","x-97.6089248657227y30.5975341796875",1
"14223","x-97.6089248657227y30.6793174743652",1
"14224","x-97.6089248657227y30.7611675262451",1
"14225","x-97.6089248657227y30.8430862426758",2
"14226","x-97.6089248657227y30.9250736236572",2
"14227","x-97.6089248657227y31.0071296691895",2
"14228","x-97.6089248657227y31.0892543792725",2
"14229","x-97.6089248657227y31.1714496612549",2
"14230","x-97.6089248657227y31.2537136077881",1
"14231","x-97.6089248657227y31.3360500335693",1
"14232","x-97.6089248657227y31.4184551239014",1
"14233","x-97.6089248657227y31.5009326934814",1
"14234","x-97.6089248657227y31.5834808349609",1
"14235","x-97.6089248657227y31.6661014556885",1
"14236","x-97.6089248657227y31.7487945556641",2
"14237","x-97.6089248657227y31.8315582275391",2
"14238","x-97.6089248657227y31.9143962860107",2
"14239","x-97.6089248657227y31.9973068237305",1
"14240","x-97.6089248657227y32.0802917480469",1
"14241","x-97.6089248657227y32.1633491516113",1
"14242","x-97.6089248657227y32.2464828491211",1
"14243","x-97.6089248657227y32.3296890258789",1
"14244","x-97.6089248657227y32.412971496582",1
"14245","x-97.6089248657227y32.4963302612305",1
"14246","x-97.6089248657227y32.5797653198242",2
"14247","x-97.6089248657227y32.663272857666",2
"14248","x-97.6089248657227y32.7468605041504",2
"14249","x-97.6089248657227y32.8305244445801",3
"14250","x-97.6089248657227y32.9142646789551",3
"14251","x-97.6089248657227y32.9980850219727",2
"14252","x-97.6089248657227y33.0819816589355",2
"14253","x-97.6089248657227y33.165958404541",2
"14254","x-97.6089248657227y33.2500114440918",2
"14255","x-97.6089248657227y33.3341484069824",2
"14256","x-97.6089248657227y33.4183616638184",2
"14257","x-97.6089248657227y33.5026550292969",2
"14258","x-97.6089248657227y33.587028503418",2
"14259","x-97.6089248657227y33.6714859008789",2
"14260","x-97.6089248657227y33.7560234069824",2
"14261","x-97.6089248657227y33.8406410217285",1
"14262","x-97.6089248657227y33.9253425598145",1
"14263","x-97.6089248657227y34.0101280212402",1
"14264","x-97.7022857666016y26.0381565093994",2
"14265","x-97.7022857666016y26.1165657043457",1
"14266","x-97.7022857666016y26.5881175994873",1
"14267","x-97.7022857666016y26.6668949127197",1
"14268","x-97.7022857666016y26.7457237243652",1
"14269","x-97.7022857666016y26.8246059417725",1
"14270","x-97.7022857666016y26.90354347229",1
"14271","x-97.7022857666016y26.9825344085693",1
"14272","x-97.7022857666016y27.0615787506104",1
"14273","x-97.7022857666016y27.1406784057617",1
"14274","x-97.7022857666016y27.2198333740234",2
"14275","x-97.7022857666016y27.2990436553955",2
"14276","x-97.7022857666016y27.3783073425293",2
"14277","x-97.7022857666016y27.4576282501221",2
"14278","x-97.7022857666016y27.5370044708252",2
"14279","x-97.7022857666016y27.6164379119873",1
"14280","x-97.7022857666016y27.6959266662598",1
"14281","x-97.7022857666016y27.7754726409912",1
"14282","x-97.7022857666016y27.855073928833",1
"14283","x-97.7022857666016y27.9347343444824",1
"14284","x-97.7022857666016y28.0144519805908",1
"14285","x-97.7022857666016y28.0942268371582",1
"14286","x-97.7022857666016y28.1740608215332",1
"14287","x-97.7022857666016y28.2539520263672",1
"14288","x-97.7022857666016y28.3339023590088",1
"14289","x-97.7022857666016y28.413911819458",1
"14290","x-97.7022857666016y28.4939804077148",1
"14291","x-97.7022857666016y28.5741100311279",1
"14292","x-97.7022857666016y28.654296875",1
"14293","x-97.7022857666016y28.7345447540283",1
"14294","x-97.7022857666016y28.8148536682129",2
"14295","x-97.7022857666016y29.136697769165",1
"14296","x-97.7022857666016y29.2979888916016",1
"14297","x-97.7022857666016y29.3787288665771",1
"14298","x-97.7022857666016y29.4595317840576",2
"14299","x-97.7022857666016y29.540397644043",1
"14300","x-97.7022857666016y29.6213264465332",1
"14301","x-97.7022857666016y30.1896305084229",1
"14302","x-97.7022857666016y30.2710781097412",1
"14303","x-97.7022857666016y30.3525924682617",1
"14304","x-97.7022857666016y30.4341716766357",1
"14305","x-97.7022857666016y30.5158195495605",1
"14306","x-97.7022857666016y30.5975341796875",1
"14307","x-97.7022857666016y30.6793174743652",1
"14308","x-97.7022857666016y30.7611675262451",2
"14309","x-97.7022857666016y30.8430862426758",2
"14310","x-97.7022857666016y30.9250736236572",2
"14311","x-97.7022857666016y31.0071296691895",2
"14312","x-97.7022857666016y31.0892543792725",2
"14313","x-97.7022857666016y31.1714496612549",2
"14314","x-97.7022857666016y31.2537136077881",1
"14315","x-97.7022857666016y31.3360500335693",1
"14316","x-97.7022857666016y31.4184551239014",1
"14317","x-97.7022857666016y31.5009326934814",1
"14318","x-97.7022857666016y31.5834808349609",1
"14319","x-97.7022857666016y31.6661014556885",1
"14320","x-97.7022857666016y31.7487945556641",1
"14321","x-97.7022857666016y31.8315582275391",2
"14322","x-97.7022857666016y31.9143962860107",2
"14323","x-97.7022857666016y31.9973068237305",1
"14324","x-97.7022857666016y32.0802917480469",1
"14325","x-97.7022857666016y32.1633491516113",2
"14326","x-97.7022857666016y32.2464828491211",2
"14327","x-97.7022857666016y32.3296890258789",2
"14328","x-97.7022857666016y32.412971496582",2
"14329","x-97.7022857666016y32.4963302612305",2
"14330","x-97.7022857666016y32.5797653198242",2
"14331","x-97.7022857666016y32.663272857666",2
"14332","x-97.7022857666016y32.7468605041504",3
"14333","x-97.7022857666016y32.8305244445801",3
"14334","x-97.7022857666016y32.9142646789551",3
"14335","x-97.7022857666016y32.9980850219727",2
"14336","x-97.7022857666016y33.0819816589355",2
"14337","x-97.7022857666016y33.165958404541",2
"14338","x-97.7022857666016y33.2500114440918",2
"14339","x-97.7022857666016y33.3341484069824",2
"14340","x-97.7022857666016y33.4183616638184",2
"14341","x-97.7022857666016y33.5026550292969",2
"14342","x-97.7022857666016y33.587028503418",2
"14343","x-97.7022857666016y33.6714859008789",1
"14344","x-97.7022857666016y33.7560234069824",1
"14345","x-97.7022857666016y33.8406410217285",1
"14346","x-97.7022857666016y33.9253425598145",1
"14347","x-97.7022857666016y34.0101280212402",1
"14348","x-97.7956466674805y26.0381565093994",1
"14349","x-97.7956466674805y26.5093955993652",1
"14350","x-97.7956466674805y26.5881175994873",1
"14351","x-97.7956466674805y26.6668949127197",1
"14352","x-97.7956466674805y26.7457237243652",1
"14353","x-97.7956466674805y26.8246059417725",1
"14354","x-97.7956466674805y26.90354347229",1
"14355","x-97.7956466674805y26.9825344085693",1
"14356","x-97.7956466674805y27.0615787506104",1
"14357","x-97.7956466674805y27.1406784057617",1
"14358","x-97.7956466674805y27.2198333740234",1
"14359","x-97.7956466674805y27.2990436553955",2
"14360","x-97.7956466674805y27.3783073425293",2
"14361","x-97.7956466674805y27.4576282501221",2
"14362","x-97.7956466674805y27.5370044708252",2
"14363","x-97.7956466674805y27.6164379119873",1
"14364","x-97.7956466674805y27.6959266662598",1
"14365","x-97.7956466674805y27.7754726409912",1
"14366","x-97.7956466674805y27.855073928833",1
"14367","x-97.7956466674805y27.9347343444824",1
"14368","x-97.7956466674805y28.0144519805908",1
"14369","x-97.7956466674805y28.0942268371582",1
"14370","x-97.7956466674805y28.1740608215332",1
"14371","x-97.7956466674805y28.2539520263672",1
"14372","x-97.7956466674805y28.3339023590088",1
"14373","x-97.7956466674805y28.413911819458",1
"14374","x-97.7956466674805y28.4939804077148",1
"14375","x-97.7956466674805y28.5741100311279",1
"14376","x-97.7956466674805y28.654296875",1
"14377","x-97.7956466674805y28.7345447540283",1
"14378","x-97.7956466674805y28.8148536682129",1
"14379","x-97.7956466674805y29.0561447143555",1
"14380","x-97.7956466674805y29.136697769165",1
"14381","x-97.7956466674805y29.2173118591309",1
"14382","x-97.7956466674805y29.2979888916016",2
"14383","x-97.7956466674805y29.3787288665771",1
"14384","x-97.7956466674805y29.4595317840576",1
"14385","x-97.7956466674805y29.540397644043",1
"14386","x-97.7956466674805y29.6213264465332",1
"14387","x-97.7956466674805y29.7023181915283",1
"14388","x-97.7956466674805y29.783374786377",1
"14389","x-97.7956466674805y29.8644962310791",1
"14390","x-97.7956466674805y29.9456825256348",2
"14391","x-97.7956466674805y30.0269336700439",2
"14392","x-97.7956466674805y30.1082496643066",2
"14393","x-97.7956466674805y30.1896305084229",2
"14394","x-97.7956466674805y30.2710781097412",2
"14395","x-97.7956466674805y30.3525924682617",1
"14396","x-97.7956466674805y30.4341716766357",1
"14397","x-97.7956466674805y30.5158195495605",1
"14398","x-97.7956466674805y30.5975341796875",1
"14399","x-97.7956466674805y30.6793174743652",2
"14400","x-97.7956466674805y30.7611675262451",2
"14401","x-97.7956466674805y30.8430862426758",2
"14402","x-97.7956466674805y30.9250736236572",2
"14403","x-97.7956466674805y31.0071296691895",2
"14404","x-97.7956466674805y31.0892543792725",2
"14405","x-97.7956466674805y31.1714496612549",1
"14406","x-97.7956466674805y31.2537136077881",1
"14407","x-97.7956466674805y31.3360500335693",1
"14408","x-97.7956466674805y31.4184551239014",1
"14409","x-97.7956466674805y31.5009326934814",1
"14410","x-97.7956466674805y31.5834808349609",1
"14411","x-97.7956466674805y31.6661014556885",1
"14412","x-97.7956466674805y31.7487945556641",2
"14413","x-97.7956466674805y31.8315582275391",3
"14414","x-97.7956466674805y31.9143962860107",3
"14415","x-97.7956466674805y31.9973068237305",3
"14416","x-97.7956466674805y32.0802917480469",2
"14417","x-97.7956466674805y32.1633491516113",2
"14418","x-97.7956466674805y32.2464828491211",2
"14419","x-97.7956466674805y32.3296890258789",2
"14420","x-97.7956466674805y32.412971496582",3
"14421","x-97.7956466674805y32.4963302612305",3
"14422","x-97.7956466674805y32.5797653198242",2
"14423","x-97.7956466674805y32.663272857666",3
"14424","x-97.7956466674805y32.7468605041504",3
"14425","x-97.7956466674805y32.8305244445801",2
"14426","x-97.7956466674805y32.9142646789551",2
"14427","x-97.7956466674805y32.9980850219727",1
"14428","x-97.7956466674805y33.0819816589355",1
"14429","x-97.7956466674805y33.165958404541",1
"14430","x-97.7956466674805y33.2500114440918",1
"14431","x-97.7956466674805y33.3341484069824",1
"14432","x-97.7956466674805y33.4183616638184",1
"14433","x-97.7956466674805y33.5026550292969",1
"14434","x-97.7956466674805y33.587028503418",1
"14435","x-97.7956466674805y33.6714859008789",1
"14436","x-97.7956466674805y33.7560234069824",1
"14437","x-97.7956466674805y33.8406410217285",1
"14438","x-97.7956466674805y33.9253425598145",1
"14439","x-97.8890075683594y26.4307250976562",2
"14440","x-97.8890075683594y26.5093955993652",1
"14441","x-97.8890075683594y26.5881175994873",1
"14442","x-97.8890075683594y26.6668949127197",1
"14443","x-97.8890075683594y26.7457237243652",1
"14444","x-97.8890075683594y26.8246059417725",1
"14445","x-97.8890075683594y26.90354347229",1
"14446","x-97.8890075683594y26.9825344085693",1
"14447","x-97.8890075683594y27.0615787506104",1
"14448","x-97.8890075683594y27.1406784057617",1
"14449","x-97.8890075683594y27.2198333740234",1
"14450","x-97.8890075683594y27.2990436553955",1
"14451","x-97.8890075683594y27.3783073425293",1
